"cluster","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"4","Gm4258",2.69780739938496e-29,0.761365957643096,0.843,0.658,8.71068053113416e-25
"4","Srrm4",2.94196239551203e-29,0.730193141804671,0.886,0.683,9.49900818262926e-25
"4","E230016M11Rik",3.95427950676455e-29,0.465991521119503,0.395,0.128,1.27675776714414e-24
"4","Zmiz1",8.55671029017422e-29,0.676253757010564,0.671,0.365,2.76279061849145e-24
"4","Ptchd1",2.59131088797178e-28,0.541830224467944,0.552,0.235,8.36682459508329e-24
"4","Abcd4",3.65461612676337e-28,0.593885427672155,0.638,0.31,1.18000245500936e-23
"4","Airn",4.25582239607333e-28,0.96072650649066,0.329,0.101,1.37411993524416e-23
"4","B3gat1",5.84533455794512e-28,0.586182566675675,0.738,0.445,1.88734162206932e-23
"4","Cd47",6.81664441980803e-28,0.681524608832971,0.819,0.685,2.20095815026762e-23
"4","Slc24a2",1.6294526787065e-27,0.528689776375274,0.91,0.525,5.26117680900756e-23
"4","Tshz3",1.93177681522869e-27,0.744737205419826,0.833,0.562,6.23732098101039e-23
"4","Sema6d",4.80420895200153e-27,1.268968238457,0.757,0.514,1.55118298642225e-22
"4","Drd1",1.02048528440651e-26,0.37082630075814,0.367,0.116,3.29494288629174e-22
"4","Focad",1.02646985936142e-26,0.708401548178499,0.9,0.788,3.31426588190615e-22
"4","Pls3",1.47189388605157e-26,0.765521247374273,0.733,0.464,4.7524509792833e-22
"4","Gse1",1.61442910711816e-26,0.595970530522708,0.79,0.478,5.2126687010631e-22
"4","Csgalnact1",1.91596424903297e-26,0.653930755236044,0.862,0.685,6.18626536727765e-22
"4","Shisa9",2.74825160754414e-26,0.592774695528869,0.976,0.895,8.8735547904385e-22
"4","Snap25",3.44260233796055e-26,0.544561768159148,0.986,0.97,1.1115474428807e-21
"4","Fmn1",4.349562625811e-26,0.670033337440629,0.69,0.406,1.40438678062186e-21
"4","Pcdh9",5.56367735439778e-26,0.501821352412266,1,0.997,1.79640014418795e-21
"4","Slc9a3r2",7.70846718175288e-26,0.358531144918197,0.248,0.06,2.48890988364437e-21
"4","Celf4",9.45689000096372e-26,0.416707615446646,1,0.993,3.05344064351116e-21
"4","Pde4d",9.45992094568293e-26,0.634175510944604,0.986,0.964,3.0544192749421e-21
"4","Phactr1",9.9054710128095e-26,0.396604436033406,1,0.994,3.19827848061593e-21
"4","Nampt",1.0958274273143e-25,0.616523949307544,0.619,0.338,3.5382075973124e-21
"4","Chrm2",1.29899148710157e-25,0.743187657433947,0.667,0.349,4.19418371355356e-21
"4","Arhgap26",1.66186447618629e-25,0.583836855568124,0.938,0.843,5.3658280207103e-21
"4","Frmd5",1.94740384125976e-25,0.828285993283716,0.819,0.625,6.28777752265951e-21
"4","Cntn2",4.01345020730818e-25,0.630532160176789,0.562,0.257,1.29586280293567e-20
"4","Fam110b",5.29688678783379e-25,0.741708439015744,0.743,0.561,1.71025880605578e-20
"4","Nr3c1",5.534946391057e-25,0.691879984164953,0.771,0.542,1.78712349074449e-20
"4","Dip2b",5.66595355167281e-25,0.574225426343274,0.933,0.808,1.82942308276412e-20
"4","Lypd6b",9.07884161875604e-25,0.358854490832564,0.324,0.093,2.93137638186395e-20
"4","Carmil1",9.68361920823605e-25,0.590333362945231,0.752,0.482,3.12664696995526e-20
"4","Gabra5",2.09045694761075e-24,0.598495649478577,0.733,0.455,6.74966739244559e-20
"4","Pitpnc1",2.18789646223994e-24,0.782493652345962,0.738,0.463,7.06428009728033e-20
"4","Atp2b4",4.85007240213979e-24,0.523604868101228,0.971,0.838,1.56599137720289e-19
"4","Baiap3",5.02849842900093e-24,0.32493679266285,0.176,0.034,1.62360157275582e-19
"4","Slco3a1",6.56309254470046e-24,0.781525595683611,0.852,0.763,2.11909132083288e-19
"4","Tbr1",8.14604182817359e-24,0.472139418600747,0.552,0.265,2.63019398548069e-19
"4","B3galt1",1.19114054656776e-23,0.649651861064759,0.938,0.911,3.84595459675798e-19
"4","Cacng5",1.39057751874244e-23,0.269338289640492,0.19,0.039,4.48989669251558e-19
"4","Mpp6",1.66407316482669e-23,0.670459298988048,0.667,0.408,5.37295943459241e-19
"4","Sox5",1.96444978240974e-23,0.58338582794369,0.824,0.469,6.34281545744458e-19
"4","Mcu",2.01816254920207e-23,0.610918527972036,0.81,0.616,6.51624323886363e-19
"4","Dpysl5",2.46621172205856e-23,0.530700141714918,0.61,0.318,7.96290440818267e-19
"4","Gdpd5",2.54479804902583e-23,0.434701456268718,0.343,0.116,8.21664394069461e-19
"4","Sgk3",2.67594060424729e-23,0.568818592027804,0.681,0.391,8.64007702299367e-19
"4","Adgrb3",2.78352654477428e-23,0.4090926345828,0.995,0.995,8.9874505077672e-19
"4","Cers6",2.94046728791202e-23,0.595132629950925,0.886,0.843,9.49418077921033e-19
"4","Skap1",4.48616367305642e-23,0.339266240428272,0.262,0.071,1.44849252675646e-18
"4","Hnrnpll",5.19196618703992e-23,0.654246078599594,0.833,0.64,1.67638204247145e-18
"4","Sec24d",5.30342022567212e-23,0.548809635866661,0.624,0.363,1.71236832246501e-18
"4","Dsg2",1.03233149318085e-22,0.264442985851918,0.181,0.036,3.33319192518232e-18
"4","Pamr1",1.13842919685103e-22,0.307322133103563,0.31,0.095,3.6757601907926e-18
"4","Zdhhc2",1.40797960922568e-22,0.603170287963724,0.648,0.368,4.54608456226786e-18
"4","Osbp2",1.76114761242823e-22,0.560182632499777,0.871,0.626,5.68639341100826e-18
"4","Fry",1.7747269034213e-22,0.495316960107076,0.981,0.951,5.73023822576669e-18
"4","Dnm3",3.58354191042814e-22,0.54095543954929,0.938,0.867,1.15705401203904e-17
"4","Gm41414",4.71419651993007e-22,0.395768273537448,0.371,0.133,1.52211977235502e-17
"4","Crim1",5.12871300210634e-22,0.690769606665188,0.79,0.579,1.6559588541201e-17
"4","Ptk7",8.13515514332693e-22,0.350811094530224,0.343,0.116,2.6266788926774e-17
"4","Dock3",1.16897561879414e-21,0.444017473781796,0.976,0.975,3.77438847796252e-17
"4","Snhg11",1.63339252522766e-21,0.369013100275247,1,0.995,5.27389778545505e-17
"4","Pvt1",1.80156407927114e-21,0.623883718831305,0.748,0.52,5.81689009915066e-17
"4","Pak1",3.30153222273658e-21,0.743053044148274,0.776,0.627,1.06599872407719e-16
"4","D630023F18Rik",3.77873262264623e-21,0.378338346476797,0.305,0.101,1.22007718920002e-16
"4","Lrrc1",5.51300492298582e-21,0.318904951634557,0.248,0.07,1.78003902953366e-16
"4","Neto1",8.44707476394493e-21,0.568637441180511,0.867,0.681,2.72739149978254e-16
"4","Gpr45",8.53516720926088e-21,0.627025727991311,0.762,0.554,2.75583478852615e-16
"4","Adora1",8.78013301837249e-21,0.44271300792868,0.505,0.244,2.83492934897211e-16
"4","Ntm",1.09774160367389e-20,0.676125841127491,0.957,0.891,3.54438808994225e-16
"4","Ptpn4",1.24049344357105e-20,0.615896567470329,0.89,0.8,4.00530523060222e-16
"4","Plcb4",2.67272269864005e-20,0.607366456767607,0.481,0.226,8.629687049369e-16
"4","Kcnk9",4.08311055955701e-20,0.460826161487124,0.586,0.306,1.31835473746977e-15
"4","Nalcn",4.6884209208658e-20,0.48204275993451,0.957,0.92,1.51379734692915e-15
"4","Srcin1",5.10814563082257e-20,0.570886538912754,0.933,0.859,1.64931806127999e-15
"4","Npr3",5.29938476858236e-20,0.253024632176255,0.195,0.047,1.71106535407987e-15
"4","D430041D05Rik",5.96504052628131e-20,0.456861525597381,0.967,0.946,1.92599228512571e-15
"4","Vopp1",9.08464988559923e-20,0.570489635458623,0.643,0.405,2.93325175506228e-15
"4","Plxna2",1.32413423721927e-19,0.596826593206859,0.91,0.835,4.27536462513358e-15
"4","Reep1",1.39789665583634e-19,0.541835564879646,0.833,0.671,4.51352872236436e-15
"4","Stk10",1.54549510871088e-19,0.357992511328069,0.343,0.127,4.9900946070057e-15
"4","Chga",1.96907116406135e-19,0.542188676077648,0.633,0.359,6.35773697452128e-15
"4","Itpr1",3.68611697931153e-19,0.521863041786503,0.914,0.85,1.19017345028011e-14
"4","Epb41",5.82499134558387e-19,0.518779506186495,0.548,0.296,1.88077320566212e-14
"4","Cacna1d",6.29720493550326e-19,0.455192156005402,0.957,0.962,2.03324152957529e-14
"4","Fam49b",7.91457130801911e-19,0.481543699499019,0.9,0.827,2.55545678393321e-14
"4","Ahi1",8.08392545435141e-19,0.416245339006158,0.99,0.976,2.61013785070098e-14
"4","Iqsec1",1.99184915629089e-18,0.478885782545221,0.919,0.852,6.43128255583201e-14
"4","Etv6",2.03052097628824e-18,0.571453925583166,0.657,0.427,6.55614612823946e-14
"4","Sparcl1",2.78639031557441e-18,0.534852840788213,0.519,0.276,8.99669705092666e-14
"4","Herc4",2.99664365194018e-18,0.542561227524053,0.833,0.735,9.67556302338444e-14
"4","Gm48957",3.47540303832951e-18,0.411541782577196,0.457,0.22,1.12213813301583e-13
"4","Lrch1",4.45989234017254e-18,0.497498419555454,0.786,0.63,1.44001003879491e-13
"4","Cdkl1",5.51342928490582e-18,0.385596375887974,0.395,0.177,1.78017604751039e-13
"4","9330158H04Rik",6.85608205177245e-18,0.311955350625236,0.21,0.059,2.21369177287629e-13
"4","Cblb",7.24782722969134e-18,0.592307504432287,0.733,0.576,2.34017845592274e-13
"4","Stk26",8.65225334351646e-18,0.269755756034285,0.257,0.083,2.7936395595546e-13
"4","Tmem91",1.1792954146911e-17,0.436599176182942,0.462,0.221,3.80770903495463e-13
"4","Osbpl10",1.30616905496216e-17,0.548790372030864,0.814,0.68,4.21735864466181e-13
"4","Diras2",1.3108573946869e-17,0.342147897981703,0.362,0.152,4.23249635596505e-13
"4","Ssbp3",1.69699074758591e-17,0.566002504774853,0.9,0.79,5.47924372580537e-13
"4","Kalrn",1.72034556247902e-17,0.268573212494229,1,0.994,5.55465175213226e-13
"4","Zmiz1os1",1.97505101772122e-17,0.449712770936682,0.59,0.342,6.37704472601828e-13
"4","Col11a1",2.02847339999452e-17,0.355344521748968,0.233,0.07,6.54953491390231e-13
"4","Smap1",2.80451365190363e-17,0.498572394890138,0.814,0.678,9.05521367926644e-13
"4","Nfasc",4.81982733311927e-17,0.453637676611247,0.957,0.88,1.55622584931755e-12
"4","Ngef",5.06299842892536e-17,0.468760776471942,0.71,0.509,1.63474093273142e-12
"4","Slc4a8",6.68118509549767e-17,0.395660477234495,0.571,0.319,2.15722104363429e-12
"4","Pdzd2",6.79666366629059e-17,0.594701471929566,0.814,0.67,2.19450676457191e-12
"4","Efcab6",6.83772575337353e-17,0.436865955576166,0.548,0.296,2.20776489124925e-12
"4","Grip1",8.60397522748629e-17,0.457619681570535,0.962,0.892,2.77805152145077e-12
"4","Atp2b2",8.73451343341007e-17,0.47428926488703,0.881,0.749,2.82019969737944e-12
"4","Gap43",1.05785820237826e-16,0.533521635692403,0.776,0.626,3.41561256383893e-12
"4","Nab1",1.13998605028948e-16,0.347990628805285,0.4,0.18,3.68078695917467e-12
"4","Fancd2",1.14633582139663e-16,0.260300072212322,0.29,0.104,3.70128910012545e-12
"4","Itpk1",1.54192210162556e-16,0.363118931647291,0.443,0.222,4.97855808172861e-12
"4","Nhsl2",1.63677616622563e-16,0.54074118871156,0.771,0.614,5.28482288550931e-12
"4","Armh4",1.77300634695719e-16,0.466850074877175,0.443,0.228,5.72468289305538e-12
"4","Plcl2",3.50476040293112e-16,0.507057539033283,0.829,0.752,1.1316170388984e-11
"4","A330076H08Rik",4.05165026599635e-16,0.402058650563018,0.967,0.932,1.3081968378849e-11
"4","Scai",4.57670337629852e-16,0.517866943332621,0.829,0.743,1.47772598613927e-11
"4","Inpp4a",4.64146079961249e-16,0.463364655402234,0.905,0.797,1.49863486297888e-11
"4","Galnt14",4.68402334578651e-16,0.394606553638939,0.6,0.332,1.51237745788755e-11
"4","Dzip1",4.71433063980642e-16,0.545394089388347,0.733,0.549,1.5221630769807e-11
"4","Tspan7",5.01255020374611e-16,0.484841598971047,0.867,0.826,1.61845220978554e-11
"4","Vwc2l",5.82983940201153e-16,0.579230794459217,0.619,0.403,1.88233854612148e-11
"4","Sh3rf3",6.21151885806642e-16,0.529836319248433,0.919,0.843,2.00557520889249e-11
"4","Ldlr",6.21748767471248e-16,0.377465835687358,0.295,0.113,2.00750242041117e-11
"4","Me1",7.39161900875173e-16,0.442781088344964,0.576,0.347,2.38660594554576e-11
"4","Ipcef1",1.16022065145116e-15,0.495427968570382,0.771,0.582,3.74612043940552e-11
"4","Antxr1",1.40483564511569e-15,0.469298072672247,0.524,0.28,4.53593333094955e-11
"4","Clvs2",1.82304789352556e-15,0.515300987852729,0.757,0.589,5.88625703861532e-11
"4","Scube1",2.76778185232061e-15,0.547074191158791,0.624,0.375,8.9366140447728e-11
"4","A230006K03Rik",3.15104159811405e-15,0.449849321049987,0.952,0.916,1.01740831119906e-10
"4","Nrg3",3.42473880820828e-15,0.27037572693181,1,0.996,1.10577966639429e-10
"4","Plcxd3",3.73012168085051e-15,0.529561595842643,0.405,0.188,1.20438168831301e-10
"4","Mapk8",4.2140175405619e-15,0.491003627297222,0.786,0.659,1.36062198349663e-10
"4","Kcnj6",4.5085503191818e-15,0.482013745408207,0.895,0.824,1.45572072705742e-10
"4","Fam13a",5.9035880102117e-15,0.407977594409866,0.581,0.35,1.90615049673715e-10
"4","Adgra1",6.82791478399425e-15,0.410110961831213,0.59,0.354,2.20459712545606e-10
"4","Tmem150c",8.36942630597185e-15,0.441475620446827,0.61,0.389,2.70232036567219e-10
"4","Slc20a1",9.41362285234888e-15,0.466643105507351,0.833,0.661,3.03947054656641e-10
"4","Pcp4",9.91091327244209e-15,0.388209788839107,0.552,0.314,3.2000356774061e-10
"4","Elmod1",1.12224068465091e-14,0.516240175863355,0.8,0.677,3.62349072260085e-10
"4","Spop",1.3536113555701e-14,0.491747701572611,0.871,0.79,4.37054034486475e-10
"4","Gfra2",1.52333428183716e-14,0.315109152333138,0.31,0.124,4.91854172919581e-10
"4","Prr16",1.74250822741288e-14,0.50259171360462,0.952,0.87,5.6262105646707e-10
"4","Pakap.1",2.22945702910675e-14,0.482376113794533,0.7,0.513,7.19847085557986e-10
"4","Elmo1",2.98092178863188e-14,0.364820758596637,0.781,0.601,9.62480027113462e-10
"4","A230057D06Rik",3.31593072215308e-14,0.342321148865881,1,0.989,1.07064771156879e-09
"4","Ano4",3.44452586206521e-14,0.533238154958587,0.681,0.49,1.11216851034362e-09
"4","Peg3",3.5994020107065e-14,0.451308265179236,0.833,0.679,1.16217492121692e-09
"4","Akap6",3.78526508104521e-14,0.328721037914498,0.981,0.951,1.22218638936788e-09
"4","Usp29",3.81458762197932e-14,0.555731744541039,0.824,0.711,1.23165405138468e-09
"4","Fxyd5",3.97250097867797e-14,0.426635773432271,0.519,0.286,1.28264111599554e-09
"4","Epb41l1",4.2302153278625e-14,0.458947762013256,0.957,0.886,1.36585192506024e-09
"4","Kcnd3",4.55307696079381e-14,0.509646125038037,0.924,0.869,1.47009748910111e-09
"4","Osbpl1a",9.19017138593554e-14,0.453509773698972,0.748,0.604,2.96732253709087e-09
"4","Gipr",9.79589904086345e-14,0.259322736309021,0.181,0.055,3.16289988231399e-09
"4","Enah",1.21652071810702e-13,0.459127074586227,0.881,0.82,3.92790209462395e-09
"4","Trabd2b",1.53508369389352e-13,0.272651176046632,0.243,0.089,4.95647823084341e-09
"4","Nin",2.10144414540609e-13,0.433130028176451,0.886,0.774,6.78514285668719e-09
"4","Asap1",2.15659941300481e-13,0.440960006839464,0.952,0.856,6.96322818470994e-09
"4","Rian",2.19460448110839e-13,0.305772896476999,0.971,0.973,7.08593894860276e-09
"4","Trhr",2.22102166561221e-13,0.336280098885804,0.424,0.205,7.17123475392872e-09
"4","9630014M24Rik",2.55088410670282e-13,0.380170257389744,0.338,0.155,8.23629460372205e-09
"4","Gabrb2",3.34951737956832e-13,0.437413991031272,0.91,0.915,1.08149217151502e-08
"4","Tcirg1",4.57665106519765e-13,0.271444069690294,0.219,0.078,1.47770909593102e-08
"4","Efr3b",7.52231707902522e-13,0.411351849510588,0.643,0.456,2.42880573847566e-08
"4","Pde4a",8.06709229823464e-13,0.426010005310545,0.814,0.614,2.604702761254e-08
"4","Stxbp2",9.29710100189529e-13,0.359600809557201,0.452,0.238,3.00184797149195e-08
"4","Tgfb3",1.03080541778595e-12,0.302685255104721,0.19,0.062,3.32826453294728e-08
"4","Tmem132a",1.16678909262478e-12,0.542063327685143,0.805,0.69,3.7673286222669e-08
"4","Emc2",1.18394599711127e-12,0.356942209087423,0.657,0.463,3.82272483547288e-08
"4","Efr3a",1.1861933480669e-12,0.440730847696316,0.776,0.621,3.82998108223839e-08
"4","Hecw2",1.35624205036388e-12,0.380627545813996,0.933,0.905,4.37903433221488e-08
"4","Chd6",1.477887421289e-12,0.446261335310751,0.905,0.864,4.77180290585792e-08
"4","Abcg2",1.5289584708452e-12,0.258589966852413,0.3,0.13,4.93670111066499e-08
"4","Sh3rf1",1.5910184291812e-12,0.46948320701899,0.7,0.559,5.13708030414026e-08
"4","Dapk1",1.725293178642e-12,0.375300773963653,0.9,0.786,5.57062661519929e-08
"4","Heca",1.9852286276017e-12,0.369448601697235,0.529,0.336,6.40990619280036e-08
"4","Fam124a",2.58741229816552e-12,0.405636887862238,0.471,0.279,8.35423682831683e-08
"4","Foxp1",2.76366831471797e-12,0.34531514538254,0.971,0.939,8.92333225456137e-08
"4","Fam49a",3.06574465387388e-12,0.461486913585411,0.848,0.738,9.898676338428e-08
"4","5330417C22Rik",3.08969383150081e-12,0.39907408846719,0.857,0.703,9.97600344314982e-08
"4","Nfia",3.31093863246807e-12,0.462799857066107,0.633,0.443,1.06903586565129e-07
"4","Pakap",4.0941353708397e-12,0.495343260851588,0.824,0.716,1.32191442853672e-07
"4","Grem2",4.33817288443372e-12,0.337881008649345,0.419,0.233,1.40070926092596e-07
"4","Reln",4.55793743267835e-12,0.601633005503335,0.233,0.091,1.47166683826319e-07
"4","Cnnm2",5.35894214671272e-12,0.405811533279318,0.7,0.525,1.7302952403306e-07
"4","Mark1",5.43597401803937e-12,0.414182827904813,0.89,0.807,1.75516729094455e-07
"4","Pkp4",5.92501606696849e-12,0.406909500731581,0.948,0.879,1.91306918770279e-07
"4","Ccdc82",6.08950171830359e-12,0.359549660285417,0.467,0.265,1.96617831480586e-07
"4","Cfap47",6.3916417790126e-12,0.29041605050969,0.195,0.07,2.06373329760759e-07
"4","Add3",6.68722476130088e-12,0.408060447037742,0.729,0.581,2.15917113092883e-07
"4","Stxbp5l",6.77277637268493e-12,0.358405240404854,0.986,0.954,2.18679403521251e-07
"4","Mgll",6.94874105873013e-12,0.369140966895655,0.657,0.44,2.24360951304279e-07
"4","Ctif",7.69098147117402e-12,0.378082264261724,0.7,0.562,2.48326409741267e-07
"4","Plppr5",8.65055724010242e-12,0.457441206339495,0.743,0.645,2.79309192168427e-07
"4","Tmsb10",1.1794356163929e-11,0.346487421518985,0.319,0.151,3.80816171820939e-07
"4","Col5a1",1.22940188645843e-11,0.429851359730083,0.267,0.117,3.96949281099696e-07
"4","Lgals8",1.2737423298113e-11,0.323758011449908,0.324,0.153,4.11265923449474e-07
"4","Mef2a",1.905896720876e-11,0.333780403541522,0.848,0.8,6.15375933236441e-07
"4","Gm6209",2.41962613875778e-11,0.280720745205563,0.152,0.046,7.81248887682112e-07
"4","Kcnab1",2.99043934821056e-11,0.898070270366943,0.752,0.751,9.65553056750225e-07
"4","P4ha1",3.20866751204355e-11,0.516604212004027,0.729,0.6,1.03601456628862e-06
"4","Gabrb1",3.3586862786419e-11,0.294203347264216,0.986,0.973,1.0844526256479e-06
"4","Kcnmb4os2",3.5484272964521e-11,0.276240117460975,0.229,0.09,1.14571620547845e-06
"4","Erc1",3.77252668824703e-11,0.377572936460609,0.843,0.791,1.2180734171012e-06
"4","Pcca",4.37364395940096e-11,0.404016318899524,0.771,0.638,1.41216216161138e-06
"4","Neurod2",4.58805506206342e-11,0.498708549201854,0.548,0.354,1.48139121843904e-06
"4","Zdhhc9",5.22246610280805e-11,0.276728306123401,0.405,0.222,1.68622985527466e-06
"4","Ano3",5.64879242324429e-11,0.352800460196829,0.971,0.901,1.82388209761712e-06
"4","Dzank1",6.13233641080193e-11,0.364622225048572,0.8,0.662,1.98000878031973e-06
"4","Agap1",6.96353096963064e-11,0.319445362011858,0.886,0.762,2.24838487947434e-06
"4","6530403H02Rik",7.22004178092508e-11,0.623978580374489,0.819,0.598,2.33120709022509e-06
"4","Cntn1",7.76920631302738e-11,0.336696371148381,0.976,0.972,2.50852133435028e-06
"4","Prkn",7.88605725651782e-11,0.431087168786385,0.952,0.948,2.54625016698447e-06
"4","Klhdc10",7.94781224560189e-11,0.401729076970654,0.824,0.776,2.56618961785994e-06
"4","Dip2c",9.10073868302065e-11,0.306892063173109,0.971,0.97,2.93844650597371e-06
"4","Slc4a10",9.19590897531436e-11,0.314790960373618,0.976,0.972,2.9691750899495e-06
"4","Dixdc1",1.3995981844335e-10,0.379881240763033,0.59,0.414,4.5190226178989e-06
"4","Ptpru",1.45052327879944e-10,0.362578132872157,0.7,0.5,4.68344956258764e-06
"4","Zmynd8",1.50880599283687e-10,0.349895652865688,0.9,0.811,4.87163278967169e-06
"4","Tbc1d8",1.51479808043424e-10,0.353228611216052,0.524,0.342,4.89098004210608e-06
"4","Srgap2",1.56250995645379e-10,0.298820992234209,0.9,0.851,5.04503214739799e-06
"4","Cd164",1.75656225483022e-10,0.388222419509594,0.538,0.342,5.67158820839583e-06
"4","Pla2g4e",1.83148809106316e-10,0.33884240629491,0.49,0.302,5.91350874842473e-06
"4","Abca7",2.20484425598905e-10,0.360681242862946,0.443,0.253,7.11900113373746e-06
"4","Fam168a",2.20981539834779e-10,0.3122340652393,0.886,0.848,7.13505195818534e-06
"4","Fnip2",2.2840632645116e-10,0.362466235005059,0.571,0.401,7.37478346845505e-06
"4","Ptp4a3",2.70254675577188e-10,0.311735806956886,0.362,0.192,8.72598296503625e-06
"4","Usp53",2.76332268831245e-10,0.386191730210229,0.562,0.396,8.92221629602323e-06
"4","Amy1",2.88698374328613e-10,0.424478048691845,0.729,0.611,9.32149311032225e-06
"4","Sorbs1",3.16582625159745e-10,0.340390865288778,0.91,0.881,1.02218198011579e-05
"4","Rims1",3.18071572841429e-10,0.269983106763301,0.976,0.98,1.02698949439041e-05
"4","Lrrfip1",3.55044318461148e-10,0.329046956665195,0.848,0.785,1.14636709544736e-05
"4","Atp8a2",3.90849764875855e-10,0.348786220735293,0.91,0.873,1.26197572083116e-05
"4","Tbcel",4.06624737475449e-10,0.362260826218025,0.61,0.437,1.31290995236073e-05
"4","Rev3l",4.12049757191066e-10,0.373300611193904,0.843,0.784,1.33042625601851e-05
"4","Gm765",4.50858226045605e-10,0.252958725244096,0.157,0.054,1.45573104025605e-05
"4","Asap2",4.76663050414501e-10,0.397527724051098,0.452,0.282,1.53904965717834e-05
"4","Sema3e",4.78762143397753e-10,0.436242968236916,0.305,0.149,1.54582720860266e-05
"4","4933406I18Rik",7.02374148001768e-10,0.342932649113798,0.871,0.81,2.26782564906811e-05
"4","Nos1ap",7.97987610363574e-10,0.513879376739831,0.905,0.839,2.57654239634191e-05
"4","Tmod1",8.44451639581504e-10,0.381376610938169,0.538,0.363,2.72656545388076e-05
"4","D130043K22Rik",8.52022803355795e-10,0.359837641393072,0.567,0.397,2.75101122747519e-05
"4","Astn2",8.64015062907316e-10,0.459833933076916,0.795,0.657,2.78973183511514e-05
"4","Nek10",9.07928223300403e-10,0.313880264445782,0.5,0.309,2.93151864739234e-05
"4","Susd4",9.8653534091389e-10,0.304340353478775,0.857,0.754,3.18532530874277e-05
"4","Dnajc6",1.09825349076134e-09,0.319288562501427,0.91,0.862,3.54604087097021e-05
"4","Caln1",1.09958961336355e-09,0.301356045213373,0.971,0.942,3.55035494362824e-05
"4","Ano6",1.13609341847075e-09,0.358009979973249,0.781,0.659,3.66821842955835e-05
"4","Pten",1.18602636212679e-09,0.381908443327035,0.819,0.801,3.82944191803498e-05
"4","Col19a1",1.23301751146912e-09,0.435125040945233,0.367,0.202,3.9811669410315e-05
"4","Dcbld2",1.31601056953645e-09,0.331391752035222,0.429,0.273,4.24913492691927e-05
"4","Sept7",1.5612865678077e-09,0.400656502313986,0.867,0.792,5.0410820701375e-05
"4","Samd5",1.66045586845041e-09,0.36065380196485,0.81,0.727,5.36127990805269e-05
"4","Tango2",1.67568710987379e-09,0.360213871356106,0.771,0.642,5.41045854036048e-05
"4","Klf12",1.70999133983925e-09,0.361125347006039,0.8,0.742,5.52122003807297e-05
"4","Dzip3",1.71160824806019e-09,0.391661732689713,0.852,0.77,5.52644071133673e-05
"4","Nap1l5",1.80607782439807e-09,0.286209555470436,0.486,0.299,5.83146407941647e-05
"4","Sec62",1.91574741292525e-09,0.39631510310931,0.752,0.66,6.18556524685305e-05
"4","Bbs9",1.92028551121224e-09,0.356592475566924,0.795,0.689,6.20021785860208e-05
"4","St7",1.95320613116623e-09,0.29243874806172,0.89,0.832,6.30651195630952e-05
"4","Sorcs3",2.22625338857156e-09,0.283250028123422,0.795,0.637,7.18812694101984e-05
"4","Cnnm4",2.80887228573514e-09,0.315229503675324,0.352,0.197,9.06928683618163e-05
"4","Slc16a10",2.82061528666626e-09,0.27175918326973,0.367,0.2,9.10720263758802e-05
"4","Adam10",3.35721764721498e-09,0.370919341149869,0.743,0.656,0.000108397843393277
"4","Brk1",3.58987977625714e-09,0.317429455309308,0.529,0.36,0.00011591003821579
"4","Usp35",3.67533365081043e-09,0.367188330388539,0.61,0.423,0.000118669172917367
"4","Araf",4.07300279690916e-09,0.388657935012319,0.733,0.597,0.000131509114306603
"4","Stt3b",4.21536220038433e-09,0.365566997379312,0.548,0.392,0.000136105614726009
"4","Slc43a2",4.3235257973661e-09,0.271361073121988,0.514,0.336,0.000139598000945357
"4","Snx7",4.82208330201274e-09,0.512477864009379,0.595,0.479,0.000155695425655387
"4","Rb1cc1",5.13026041991828e-09,0.29127403165972,0.9,0.858,0.000165645848438321
"4","Slc35b1",5.3823271527612e-09,0.29811914844944,0.49,0.319,0.000173784579108354
"4","Foxn3",6.17668743299521e-09,0.378781710129836,0.8,0.695,0.000199432883836549
"4","Necab3",6.30840743951414e-09,0.279820760178015,0.362,0.205,0.000203685859407033
"4","Cdkl2",7.00993763355728e-09,0.363438683613175,0.681,0.522,0.000226336866312297
"4","Fryl",7.46186417615115e-09,0.358913169317504,0.824,0.721,0.000240928670519568
"4","Sema4a",7.66325176684137e-09,0.318134155187057,0.562,0.386,0.000247431073047774
"4","Dgkh",8.41775740989269e-09,0.344966277653352,0.919,0.879,0.000271792551250615
"4","Klhl29",9.75335343008847e-09,0.2957456581995,0.905,0.828,0.000314916275550697
"4","Hip1",1.22739993248498e-08,0.293115742507001,0.5,0.334,0.000396302890200751
"4","Zswim6",1.33629584504027e-08,0.422197944567097,0.814,0.741,0.000431463202446603
"4","Basp1",1.41317079901297e-08,0.338707094500773,0.848,0.811,0.000456284587585309
"4","Gab2",1.41905770252517e-08,0.346509579226293,0.714,0.593,0.000458185350991327
"4","Adam23",1.48523528526237e-08,0.368269975046642,0.824,0.756,0.000479552768905513
"4","Parm1",1.51712313138512e-08,0.267181671520643,0.314,0.166,0.000489848716661629
"4","Igsf9b",1.91633752981724e-08,0.322619757032934,0.733,0.593,0.000618747061627392
"4","Ift57",1.9506130983552e-08,0.322317093619867,0.557,0.414,0.000629813957196927
"4","Rbms3",2.25135147321319e-08,0.300988032042948,0.543,0.361,0.000726916363671075
"4","Spred3",3.46859519731e-08,0.282597456227797,0.405,0.247,0.00111994001730745
"4","Angpt1",3.92871898914182e-08,0.407635149207034,0.276,0.145,0.00126850478721411
